Date,boc1,smc1,so-premp-c1,sm-premp-c1,sc1,rin-d4-us,lcoc1,clc1,hoc1,cc1,brl=,fcpoc1,fupoc1,rsc1,myr=,cpo-id-m1,cpo-mysth-m1,palm-myrbd-p1,sb-oilib-c1,bo-brzpar-b1,bo-brzpar-a1,palm-mycrd-p1,soy-arg-ref,jci-hogm-fujn,jci-hogm-shai,palm-sea-ocrdm,soil-sea-dgcf,sunf-sea-crm,go10sgswmc1,rbd-pko-m1
2013-05-08,,,-20,-20,,,,,,,,2263,764.0,632.3,,780.0,2275.0,792.5,987,975.8,986.8,,,-180.0,-210.0,825,1080.0,1175,,850.0
2013-05-09,,,-35,-35,,,,,,,,2288,769.5,636.8,,785.0,2275.0,,996,991.4,993.6,,,-180.0,-210.0,,,,,845.0
2013-05-10,,,-22,-22,,,,,,,,2290,765.5,648.5,,795.0,2290.0,802.5,995,993.6,1000.2,,,-180.0,-210.0,840,1077.0,1190,,850.0
2013-05-13,,,-20,-20,,,,,,,,2281,761.0,653.8,,795.0,2290.0,800.0,1004,1001.1,1009.9,,,-180.0,-210.0,835,1070.0,1185,,850.0
2013-05-14,,,-23,-23,,,,,,,,2280,762.75,656.2,,788.75,2285.0,797.5,1004,993.4,1002.2,,,-180.0,-210.0,825,1078.0,1185,,845.0
2013-05-15,,,-20,-20,,,,,,,,2280,763.75,628.0,,785.0,2285.0,792.5,995,995.4,1004.2,,,-180.0,-210.0,820,1070.0,1190,,845.0
2013-05-16,,,-22,-22,,,,,,,,2320,769.5,626.1,,788.75,2310.0,805.0,998,999.1,1008.0,,,-180.0,-210.0,828,1072.0,1190,,850.0
2013-05-17,,,-21,-21,,,,,,,,2334,772.25,636.8,,791.25,2315.0,802.5,997,999.1,1008.0,,,-150.0,-160.0,830,1075.0,1195,,850.0
2013-05-20,49.2,435.3,-26,-26,,,,96.71,2.9508,,,2330,772.75,,,792.5,2310.0,,991,992.1,1000.9,,,-150.0,-150.0,832,1075.0,1190,,850.0
2013-05-21,49.48,438.7,30,30,1478.25,,,96.16,2.929,640.0,,2316,767.25,642.5,,792.5,2310.0,802.5,992,998.3,1007.1,,,-150.0,-130.0,825,1065.0,1200,,850.0
2013-05-22,49.64,440.6,-25,-25,1494.25,,,94.28,2.8736,658.5,,2328,770.5,647.3,,798.75,2320.0,807.5,995,1001.8,1010.6,,,-120.0,-100.0,835,1070.0,1200,,855.0
2013-05-23,49.66,437.0,-25,-25,1499.5,,,94.25,2.86,662.0,,2340,771.5,642.4,,797.5,2320.0,807.5,995,1000.0,1004.4,,,-120.0,-100.0,840,1070.0,1200,,860.0
2013-05-24,49.24,428.2,-23,-23,1476.25,,,94.15,2.8569,657.25,,,,634.5,,,,,985,995.6,1000.0,,,-60.0,-30.0,835,1075.0,1200,,
2013-05-27,,,,,,,,,,,,2365,781.0,634.8,,800.0,2327.5,810.0,985,,,,,-20.0,-30.0,830,1070.0,1200,,860.0
2013-05-28,49.54,442.3,-23,-23,1509.25,,,95.01,2.9066,666.5,,2372,779.75,645.5,,800.0,2345.0,812.5,991,993.0,997.4,,,-20.0,-30.0,835,1065.0,1205,,860.0
2013-05-29,48.63,444.3,-23,-23,1501.75,,,93.13,2.8695,665.0,,2359,766.0,640.5,,798.75,2350.0,810.0,973,972.9,981.7,,,-20.0,-30.0,840,1070.0,1210,,870.0
2013-05-30,48.58,440.8,,,1495.75,,,93.61,2.8431,654.25,,2326,757.25,645.5,,795.0,2295.0,800.0,974,960.8,969.6,,,-20.0,-30.0,830,1050.0,1200,,870.0
2013-05-31,48.38,447.2,-23,-23,1510.0,,,91.97,2.7923,662.0,,2360,762.25,642.3,,800.0,2355.0,807.5,967,,,,,-20.0,-30.0,830,1050.0,1200,,870.0
2013-06-03,48.66,454.4,-19,-19,1532.5,,,93.45,2.8334,655.75,,2360,761.5,644.8,,798.75,2355.0,805.0,971,971.4,975.8,,,-20.0,-30.0,830,1040.0,1200,,870.0
2013-06-04,48.59,452.5,-13,-13,1528.75,,,93.31,2.8649,660.5,,2340,756.25,636.7,,792.5,2350.0,797.5,971,965.4,976.4,,,0.0,40.0,825,1040.0,1205,,860.0
2013-06-05,48.3,455.9,-15,-15,1532.0,,,93.74,2.8554,660.75,,2369,768.0,629.5,,792.5,2360.0,805.0,962,959.0,967.8,,,20.0,40.0,827,1035.0,1200,,865.0
2013-06-06,48.16,454.0,-18,-18,1527.25,,,94.76,2.8714,663.25,,2389,775.0,619.9,,796.25,2375.0,812.5,960,951.5,964.7,,,20.0,40.0,835,1030.0,1210,,865.0
2013-06-07,48.53,452.5,-17,-17,1528.25,,,96.03,2.8931,666.25,,2417,781.25,617.4,,807.5,2405.0,817.5,963,961.9,970.7,,,20.0,40.0,840,1035.0,1210,,880.0
2013-06-08,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,
2013-06-09,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,
2013-06-10,48.07,448.3,-17,-17,1511.75,,,95.77,2.8838,650.0,,2411,770.5,599.9,,800.0,2415.0,810.0,952,949.5,960.6,,,,,845,1035.0,1210,,875.0
2013-06-11,48.04,463.4,-25,-25,1540.5,,,95.38,2.8575,659.5,,2415,766.75,608.6,,797.5,2410.0,807.5,950,948.9,959.9,,,,,840,1030.0,1210,,875.0
2013-06-12,48.11,461.4,-24,-24,1540.75,,,95.88,2.8952,650.75,,2420,772.75,602.5,,798.75,2435.0,805.0,952,950.4,959.2,,,,,832,1025.0,1208,,875.0
2013-06-13,47.84,452.6,-17,-17,1510.25,,,96.69,2.9395,643.5,,2389,762.25,596.5,,793.75,2410.0,802.5,938,937.9,940.1,,,20.0,40.0,830,1020.0,1210,,875.0
2013-06-14,48.48,450.7,-17,-17,1516.5,,,97.85,2.9622,655.0,,2410,768.75,598.6,,798.75,2420.0,812.5,947,949.8,952.0,,,20.0,40.0,830,1015.0,1210,,875.0
2013-06-17,48.84,449.1,-16,-16,1512.5,,,97.77,2.9503,668.5,,2459,785.0,598.0,,810.0,2430.0,815.0,953,957.7,959.9,,,20.0,40.0,835,1015.0,1210,,880.0
2013-06-18,48.81,451.8,-17,-17,1510.75,,,98.44,2.9617,673.25,,2465,781.75,605.2,,805.0,2460.0,810.0,950,957.0,959.2,,,20.0,40.0,845,1030.0,1215,,880.0
2013-06-19,49.35,453.6,-15,-15,1523.0,,,98.24,2.9725,682.25,,2466,782.5,608.7,,810.0,2455.0,810.0,962,968.9,971.1,,,20.0,40.0,840,1032.0,1210,,880.0
2013-06-20,48.4,445.6,-17,-17,1497.5,,,95.4,2.8722,673.25,,2457,767.5,606.8,,801.25,2470.0,800.0,,948.0,950.2,,,20.0,40.0,840,1038.0,1225,,880.0
2013-06-21,48.02,447.7,-15,-15,1493.25,,,93.69,2.8441,661.75,,2431,759.5,605.7,,796.25,2450.0,795.0,,939.6,941.8,,,20.0,40.0,830,1020.0,1220,,880.0
2013-06-24,47.55,451.0,15,15,1512.0,,,95.18,2.8547,653.25,,2394,743.5,606.4,,787.5,2410.0,775.0,928,929.3,931.5,,,20.0,40.0,832,1010.0,1210,,870.0
2013-06-25,47.14,458.8,14,14,1525.25,,,95.32,2.8584,656.75,,2400,753.75,608.0,,797.5,2410.0,785.0,920,920.2,922.4,,,20.0,40.0,830,990.0,1210,,870.0
2013-06-26,46.63,463.3,-11,-11,1534.25,,,95.5,2.8543,664.5,,2370,740.75,613.1,,785.0,2385.0,775.0,905,909.0,911.2,,,20.0,40.0,822,970.0,1200,,870.0
2013-06-27,46.4,479.6,15,15,1548.5,,,97.05,2.8894,667.25,,2348,739.0,619.5,,785.0,2350.0,772.5,887,903.9,906.1,,,20.0,40.0,810,962.0,1195,,865.0
2013-06-28,46.42,490.3,-10,-10,1564.5,,,96.56,2.8798,679.25,,2337,739.5,609.8,,775.0,2355.0,775.0,885,904.3,906.5,870.0,,20.0,40.0,825,967.0,1195,,865.0
2013-07-01,46.85,484.8,16,16,1570.5,,,97.99,2.8736,655.5,,2337,739.0,,,780.0,2350.0,775.0,895,913.8,916.0,880.0,,20.0,40.0,820,965.0,1195,,865.0
2013-07-02,46.92,487.0,12,12,1573.0,,,99.6,2.9014,672.75,,2333,736.5,600.3,,777.5,2340.0,765.0,890,880.1,902.1,880.0,,20.0,40.0,820,970.0,1200,,865.0
2013-07-03,47.22,490.6,16,16,1583.5,,,101.24,2.9512,678.25,,2359,740.25,610.6,,785.0,2355.0,775.0,900,886.7,897.7,837.5,,20.0,40.0,815,970.0,1200,,865.0
2013-07-04,,,,,,,,,,,,2365,743.0,605.1,,786.25,2375.0,775.5,900,,,890.0,,20.0,40.0,820,980.0,1210,,865.0
2013-07-05,47.23,489.1,15,15,1588.0,,,103.22,2.9897,684.75,,2376,745.0,607.7,,790.0,2375.0,777.5,900,,,890.0,,20.0,40.0,817,975.0,1200,,870.0
2013-07-08,47.01,511.1,-13,-13,1609.25,,,103.14,2.9801,691.75,,2369,738.25,615.2,,782.5,2380.0,770.0,900,882.1,895.3,880.0,,20.0,40.0,815,975.0,1210,,870.0
2013-07-09,47.08,520.8,-10,-10,1613.25,,,103.53,2.9857,704.0,,2396,751.75,614.6,,795.0,2405.0,780.0,,,,882.5,,20.0,40.0,820,978.0,1210,,875.0
2013-07-10,46.98,520.5,15,15,1591.75,,,106.52,3.0017,709.75,,2390,751.5,619.6,,791.25,2395.0,777.5,902,,,880.0,,20.0,40.0,820,972.0,1215,,875.0
2013-07-11,46.49,525.7,15,15,1601.25,,,104.91,2.995,716.75,,2390,754.5,609.1,,796.25,2395.0,782.5,890,862.9,871.7,885.0,,20.0,40.0,820,975.0,1210,,875.0
2013-07-12,46.09,535.5,-17,-17,1563.25,,,105.95,3.0294,701.5,,2330,733.5,602.8,,775.0,2345.0,762.5,881,869.1,882.3,867.5,,20.0,40.0,,,,,870.0
2013-07-15,45.84,451.5,6,6,1453.75,,,106.32,3.0261,536.25,,2330,744.5,524.8,,760.0,2310.0,757.5,874,865.1,871.7,847.5,,20.0,40.0,792,945.0,1220,,865.0
2013-07-16,45.71,466.8,15,15,1475.25,,,106.0,3.0469,545.25,,2259,708.75,526.1,,747.5,2270.0,747.5,874,868.8,873.3,835.0,,20.0,40.0,795,950.0,1190,,865.0
2013-07-17,45.79,469.1,12,12,1477.5,,,106.48,3.0712,538.5,,2277,713.25,527.4,,756.25,2305.0,752.5,879,870.6,881.6,825.0,,20.0,40.0,797,950.0,1190,,870.0
2013-07-18,45.52,470.4,-15,-15,1469.25,,,108.04,3.1007,541.0,,2340,732.75,519.9,,772.5,2325.0,765.0,879,875.7,886.7,850.0,,20.0,40.0,,,,,875.0
2013-07-19,45.5,482.4,-21,-21,1490.75,,,108.05,3.0894,544.0,,2326,728.5,516.5,,762.5,2325.0,760.0,882,875.2,884.1,835.0,,20.0,40.0,805,950.0,1195,,875.0
2013-07-22,45.41,502.4,-15,-15,1520.25,,,106.91,3.0664,540.75,,2355,740.5,519.7,,772.5,2337.5,762.5,880,875.5,882.1,837.5,,20.0,40.0,805,950.0,1190,,880.0
2013-07-23,44.78,487.8,-17,-17,1462.5,,,107.23,3.0693,522.5,,2346,738.0,513.0,,772.5,2325.0,762.5,870,857.2,870.4,837.5,,20.0,70.0,810,950.0,1190,,880.0
2013-07-24,44.26,467.8,-18,-18,1392.5,,,105.39,3.047,508.25,,2310,724.25,505.2,,767.5,2310.0,752.5,858,865.5,856.7,825.0,,20.0,70.0,795,946.0,1190,,880.0
2013-07-25,43.81,447.8,-10,-10,1355.25,,,105.49,3.035,496.0,,2271,710.0,493.7,,757.5,2285.0,722.5,858,849.0,860.0,825.0,,20.0,70.0,790,950.0,1170,,870.0
2013-07-26,43.58,430.3,-18,-18,1349.75,,,104.7,3.0101,492.0,,2260,704.5,496.9,,755.0,2275.0,722.5,858,843.9,855.0,825.0,,20.0,70.0,790,930.0,1160,,870.0
2013-07-29,42.47,438.9,-10,-10,1367.5,,,104.55,3.0162,489.25,,2253,698.5,490.4,,745.0,2250.0,715.0,836,819.5,830.5,810.0,,50.0,80.0,790,935.0,1175,,870.0
2013-07-30,42.11,429.2,-13,-13,1350.0,,,103.08,3.0067,495.5,,2283,707.75,482.8,,756.25,2265.0,725.0,834,822.5,833.6,825.0,,50.0,80.0,,,,,870.0
2013-07-31,42.09,435.1,-11,-11,1374.0,,,105.03,3.0431,499.0,,2293,707.0,485.0,,761.25,2275.0,730.0,840,828.7,846.4,870.0,,50.0,80.0,,,,,875.0
2013-08-01,42.49,425.4,-14,-14,1357.75,,,107.89,3.0966,487.5,,2300,709.25,489.4,,766.25,2290.0,735.0,862,837.5,864.0,827.5,,50.0,80.0,795,923.0,1120,,875.0
2013-08-02,42.38,412.1,12,12,1331.0,,,106.94,3.0714,476.0,,2296,704.75,493.6,,767.5,2305.0,735.0,860,837.5,875.0,830.0,,50.0,80.0,,,,,880.0
2013-08-05,42.72,402.6,14,14,1329.75,,,106.56,3.0522,469.25,,2310,715.0,,,765.0,2305.0,750.0,874,842.6,886.7,830.0,,50.0,80.0,790,945.0,1130,,885.0
2013-08-06,42.11,396.0,12,12,1324.25,,,105.3,3.0083,472.25,,2313,715.0,475.5,,775.0,2305.0,735.0,861,829.2,857.8,825.0,,80.0,120.0,,,,,885.0
2013-08-07,41.64,400.3,-12,-12,1327.75,,,104.37,2.9642,468.25,,2278,700.0,478.2,,777.5,2275.0,725.0,855,818.8,847.5,825.0,,80.0,120.0,,,,,880.0
2013-08-08,41.65,422.5,12,12,1355.75,,,103.4,2.9574,473.5,,,,485.5,,,,725.0,852,819.0,847.7,820.0,,120.0,140.0,,,,,
2013-08-09,41.4,420.5,10,10,1340.75,,,105.97,2.9935,465.75,,,,483.7,,,,,848,813.5,842.2,820.0,,120.0,140.0,,,,,
2013-08-12,42.32,425.7,10,10,1373.75,,,106.11,3.0209,472.0,,2280,701.75,493.9,,780.0,2305.0,752.5,867,833.8,862.5,840.0,,120.0,140.0,800,920.0,1110,,890.0
2013-08-13,42.58,426.9,-8,-8,1359.75,,,106.83,3.0471,455.25,,2330,715.0,495.4,,792.5,2330.0,765.0,868,861.6,868.2,855.0,,120.0,140.0,,,,,910.0
2013-08-14,42.37,433.9,9,9,1368.0,,,106.85,3.0478,464.75,,2334,713.75,494.2,,785.0,2335.0,755.0,865,868.0,872.4,855.0,,120.0,140.0,810,940.0,1100,,910.0
2013-08-15,43.12,409.8,9,9,1288.25,,,107.33,3.0728,481.5,,2365,710.25,502.6,,790.0,2355.0,730.0,889,886.7,895.5,855.0,,120.0,140.0,,,,,925.0
2013-08-16,42.81,408.8,-18,-18,1283.25,,,107.46,3.0831,473.75,,2367,722.5,500.6,,783.75,2370.0,755.0,882,877.7,888.7,855.0,,120.0,140.0,820,955.0,1100,,945.0
2013-08-19,43.45,420.3,10,10,1322.0,,,107.1,3.071,493.25,,2393,728.25,517.8,,797.5,2390.0,770.0,,891.8,902.8,870.0,,120.0,140.0,825,960.0,1100,,945.0
2013-08-20,42.88,413.8,13,13,1309.25,,,104.96,3.0784,483.75,,2380,723.75,508.1,,788.75,2390.0,767.5,875,879.2,890.2,847.5,,120.0,140.0,,,,,945.0
2013-08-21,42.82,421.5,13,13,1333.0,,,103.85,3.0768,498.0,,2393,726.25,511.0,,775.0,2385.0,770.0,876,873.5,877.9,850.0,,120.0,140.0,825,960.0,1098,,935.0
2013-08-22,42.43,413.3,-17,-17,1322.0,,,105.03,3.0699,487.5,,2402,726.0,509.6,,775.0,2405.0,770.0,864,869.3,873.7,845.0,,120.0,140.0,810,980.0,1000,,935.0
2013-08-23,42.64,433.2,-16,-16,1365.25,,,106.42,3.095,495.5,,2419,733.0,515.7,,777.5,2415.0,777.5,872,867.1,873.7,850.0,,120.0,140.0,810,980.0,1000,,935.0
2013-08-26,44.44,458.6,-20,-20,1427.75,,,105.92,3.079,515.75,,2483,750.5,538.0,,792.5,2460.0,785.0,909,911.4,924.6,880.0,,120.0,140.0,832,960.0,1200,,950.0
2013-08-27,44.06,455.9,-24,-24,1414.0,,,109.01,3.1609,499.75,,2466,740.75,529.7,,787.5,2480.0,785.0,900,892.0,900.8,870.0,,120.0,140.0,,,,,955.0
2013-08-28,44.31,463.3,-21,-21,1433.0,,,110.1,3.2083,504.25,,2489,746.5,527.4,,790.0,2500.0,792.5,904,897.5,906.3,860.0,,120.0,140.0,825,965.0,970,,955.0
2013-08-29,43.78,467.4,-20,-20,1430.0,,,108.8,3.1849,497.25,,2444,737.5,526.1,,785.0,2470.0,785.0,895,894.6,903.5,845.0,,120.0,140.0,,,,,955.0
2013-08-30,43.89,468.2,-22,-22,1424.0,,,107.65,3.1396,495.0,,2407,732.75,522.3,,775.0,2435.0,780.0,898,894.6,910.1,845.0,,120.0,140.0,805,956.0,960,,955.0
2013-09-02,,,,,,,,,,,,2430,742.0,,,772.5,2445.0,785.0,898,,,837.5,,120.0,140.0,815,965.0,955,,950.0
2013-09-03,43.82,485.4,-18,-18,1435.5,,115.68,108.54,3.1483,498.0,,2420,736.5,522.2,,772.5,2435.0,777.5,898,899.9,911.0,837.5,,120.0,140.0,,,,,945.0
2013-09-04,43.56,468.6,-17,-17,1397.75,,114.91,107.23,3.1371,494.0,,2399,730.5,517.0,,766.25,2422.5,767.5,890,894.2,909.6,830.0,,120.0,140.0,805,960.0,960,,940.0
2013-09-05,43.19,479.5,-16,-16,1423.0,,115.26,108.37,3.1397,489.5,,2400,726.25,508.8,,770.0,2425.0,765.0,885,883.8,901.5,835.0,3.79,120.0,140.0,805,955.0,1000,,940.0
2013-09-06,43.36,482.1,-15,-15,1437.0,,116.12,110.53,3.1637,491.5,,2432,730.5,498.2,,770.0,2440.0,777.5,888,881.6,897.1,840.0,-0.62,120.0,140.0,802,950.0,1000,,940.0
2013-09-09,42.81,465.8,-14,-14,1404.25,,113.72,109.52,3.1183,477.25,,2401,729.0,499.0,,770.0,2420.0,775.0,880,879.9,888.7,820.0,1.0,120.0,140.0,,,,,940.0
2013-09-10,42.73,462.5,-12,-12,1403.75,,111.25,107.39,3.0668,474.75,,2353,718.25,496.2,,761.25,2375.0,765.0,874,878.1,893.5,825.0,2.23,120.0,140.0,795,947.0,1000,,935.0
2013-09-11,42.65,460.9,-12,-12,1405.25,,111.5,107.56,3.0718,479.75,,2351,720.25,496.9,,760.0,2365.0,760.0,874,875.2,876.3,822.5,1.17,120.0,140.0,792,945.0,990,,935.0
2013-09-12,42.69,480.9,-15,-15,1442.0,,112.63,108.6,3.1164,479.0,,2361,720.25,504.0,,765.0,2370.0,762.5,880,881.6,897.1,822.5,6.34,120.0,140.0,,,,,940.0
2013-09-13,42.22,496.2,-13,-13,1488.75,,112.78,108.21,3.1137,450.0,,2360,721.0,499.4,,761.25,2370.0,760.0,880,886.0,897.1,825.0,-6.82,120.0,140.0,795,950.0,980,,935.0
2013-09-16,42.13,431.2,-15,-15,1348.25,,110.07,106.59,3.0637,456.5,,,,489.8,,,,,885,878.1,884.7,825.0,16.63,120.0,140.0,795,940.0,,,
2013-09-17,42.0,428.8,-13,-13,1342.5,,108.19,105.42,2.9983,454.0,,2363,727.0,489.4,,757.5,2365.0,762.5,893,875.2,881.9,827.5,20.97,120.0,140.0,,,,,920.0
2013-09-18,42.47,427.0,0,0,1347.75,,110.6,108.07,3.0405,456.25,,2329,727.0,492.7,,750.0,2340.0,760.0,900,885.6,892.2,825.0,19.83,120.0,140.0,,,,,920.0
2013-09-19,42.71,421.6,15,15,1339.5,,108.76,106.39,3.004,459.5,,2322,737.5,491.5,,766.25,2330.0,765.0,900,890.9,897.5,837.5,19.46,,,805,972.0,,,930.0
2013-09-20,42.09,413.4,15,15,1315.25,,109.22,104.68,3.0042,451.0,,2305,728.5,484.0,,760.0,2320.0,757.5,897,877.2,883.8,825.0,19.53,,,,,,,925.0
2013-09-22,,,,,,,,,,,,,,,,,,,,,,,,120.0,140.0,,,,,
2013-09-23,41.97,411.1,20,20,1307.75,,108.16,103.59,2.9562,453.25,,2316,724.0,478.1,,760.0,2310.0,750.0,892,874.6,881.2,825.0,16.13,120.0,140.0,,,,,925.0
2013-09-24,41.84,414.1,20,20,1312.5,,108.64,103.13,2.961,448.75,,2311,718.75,480.1,,760.0,2325.0,750.0,885,,,822.5,19.05,120.0,140.0,,,,,925.0
2013-09-25,41.82,418.6,60,60,1321.75,,108.32,102.66,2.9731,454.75,,2324,721.25,484.9,,762.5,2310.0,742.5,883,,,820.0,20.89,120.0,140.0,797,952.0,1000,,925.0
2013-09-26,41.79,416.4,0,0,1316.75,,109.21,103.03,3.0037,456.75,,2310,718.75,483.2,,755.0,2295.0,737.5,887,,,812.5,21.8,120.0,140.0,,,,,920.0
2013-09-27,41.51,419.9,25,25,1319.75,,108.63,102.87,2.9901,454.0,,2350,727.75,484.0,,767.5,2310.0,745.0,887,,,830.0,29.05,120.0,140.0,795,960.0,985,,930.0
2013-09-29,,,,,,,,,,,,,,,,,,,,,,,,120.0,140.0,,,,,
2013-09-30,40.83,409.9,1,1,1282.75,,108.37,102.33,2.971,441.5,,2355,722.5,481.7,,760.0,2335.0,740.0,880,,,825.0,30.33,120.0,140.0,807,968.0,990,,930.0
2013-10-01,40.01,408.5,5,5,1268.0,,107.94,102.04,2.9553,439.0,,2368,732.25,477.4,,768.75,2330.0,750.0,871,849.4,856.1,815.0,28.75,,,800,950.0,990,,930.0
2013-10-02,39.12,417.6,28,28,1273.75,,109.19,104.1,2.9927,439.0,,2355,729.75,477.7,,761.25,2320.0,747.5,851,791.0,881.4,805.0,32.21,,,,,,,925.0
2013-10-03,40.01,427.8,57,57,1288.25,,109.0,103.31,3.0033,439.25,,2340,732.25,484.2,,761.25,2310.0,747.5,868,810.6,901.0,815.0,39.47,,,,,,,930.0
2013-10-04,39.99,431.3,30,30,1295.0,,109.46,103.84,2.999,443.25,,2339,735.0,477.6,,763.75,2312.5,755.0,875,810.0,900.4,827.5,36.87,,,,,,,925.0
2013-10-07,39.65,433.7,45,45,1296.5,,109.68,103.03,3.0093,449.25,,2350,736.75,478.6,,767.5,2325.0,762.5,872,814.2,904.6,832.5,41.53,,,797,950.0,975,,925.0
2013-10-08,40.2,428.7,45,45,1288.75,,110.16,103.49,3.0325,441.75,,2350,735.25,483.0,,780.0,2345.0,772.5,896,891.3,906.8,832.5,40.79,120.0,140.0,805,954.0,985,,930.0
2013-10-09,40.55,425.2,45,45,1287.75,,109.06,101.61,3.0174,443.5,,2369,740.25,482.2,,777.5,2352.5,770.0,910,905.4,912.1,842.5,45.23,120.0,140.0,810,974.0,1000,,935.0
2013-10-10,41.04,424.4,95,95,1288.0,,111.8,103.01,3.07,438.25,,2390,748.75,487.0,,785.0,2365.0,780.0,913,915.4,930.8,852.5,46.37,120.0,140.0,810,975.0,1000,,935.0
2013-10-11,40.11,422.0,100,100,1266.75,,111.28,102.02,3.0349,433.25,,2380,748.5,480.1,,785.0,2370.0,777.5,894,892.4,910.1,835.0,47.01,120.0,140.0,815,982.0,1000,,935.0
2013-10-12,,,,,,,,,,,,,,,,,,,,,,,,120.0,140.0,,,,,
2013-10-14,40.19,423.2,90,90,1273.0,,111.04,102.41,3.0317,437.0,,2375,744.0,,,785.0,2365.0,782.5,,894.9,905.9,845.0,47.99,120.0,140.0,820,970.0,990,,935.0
2013-10-15,40.66,402.4,100,100,1267.0,,109.96,101.21,3.017,443.5,,,,477.4,,,,,903,900.8,911.8,850.0,45.17,120.0,140.0,815,970.0,990,,
2013-10-16,41.37,403.8,100,100,1276.5,,110.86,102.29,3.0393,442.75,,2400,756.5,483.7,,787.5,2390.0,792.5,919,,,845.0,44.72,120.0,140.0,,,,,940.0
2013-10-17,41.12,413.0,105,105,1293.25,,109.11,100.67,2.99,443.0,2.152,2390,758.75,481.7,3.147,793.75,2395.0,795.0,917,,,852.5,45.22,120.0,140.0,835,990.0,1020,,945.0
2013-10-18,41.68,410.1,87,87,1291.25,,109.94,100.81,3.0354,441.5,2.1685,2392,757.75,484.6,3.157,793.75,2395.0,795.0,923,921.1,932.1,870.0,50.61,120.0,140.0,,,,,945.0
2013-10-21,41.64,415.7,90,90,1303.25,,109.64,99.22,3.0106,444.0,2.173,2431,767.0,489.0,3.167,802.5,2420.0,802.5,920,922.4,931.2,865.0,50.03,120.0,140.0,835,985.0,1010,,950.0
2013-10-22,41.52,416.1,90,90,1302.25,,109.97,97.8,2.9973,438.25,2.172,2457,774.5,491.4,3.173,811.25,2430.0,807.5,930,,,885.0,50.4,120.0,140.0,840,1015.0,995,,950.0
2013-10-23,41.5,421.4,88,88,1310.0,,107.8,96.86,2.9233,442.75,2.1878,2488,785.5,493.4,3.163,815.0,2450.0,810.0,940,919.3,928.2,900.0,52.34,120.0,140.0,,,,,955.0
2013-10-24,41.13,426.0,80,80,1309.75,,106.99,97.11,2.9003,440.25,2.203,2472,782.25,489.1,3.158,812.5,2450.0,807.5,935,911.2,920.0,895.0,53.5,120.0,140.0,,,,,975.0
2013-10-25,40.73,423.5,,,1300.0,,106.93,97.85,2.9097,440.0,2.187,2458,778.75,485.4,3.1425,812.5,2445.0,805.0,929,,,882.5,53.9,120.0,140.0,,,,,970.0
2013-10-28,40.36,414.7,75,75,1271.25,,109.61,98.68,2.9644,430.75,2.1795,2480,790.75,480.8,3.1335,821.25,2465.0,812.5,923,894.2,903.0,905.0,51.88,120.0,140.0,847,1005.0,1005,,970.0
2013-10-29,40.97,410.8,75,75,1279.0,,109.01,98.2,2.9641,432.0,2.184,2527,803.25,484.5,3.1455,830.0,2490.0,817.5,925,907.6,916.5,900.0,49.62,120.0,140.0,,,,,985.0
2013-10-30,41.62,411.8,72,72,1287.5,,109.86,96.77,2.9786,430.25,2.1835,2585,821.0,485.0,3.147,847.5,2540.0,835.0,946,,,912.5,47.76,120.0,140.0,,,,,1005.0
2013-10-31,41.33,403.6,73,73,1280.25,,108.84,96.38,2.9678,428.25,2.239,2623,831.25,483.6,3.155,861.25,2570.0,845.0,941,915.6,924.4,930.0,42.71,120.0,140.0,895,1010.0,1010,,1020.0
2013-11-01,41.59,394.9,74,74,1266.0,,105.91,94.61,2.8822,427.25,2.2564,2649,835.0,481.7,3.17,865.0,2600.0,850.0,947,921.3,930.1,940.0,41.99,120.0,140.0,,,,,1030.0
2013-11-04,41.25,396.9,72,72,1264.0,,106.23,94.62,2.8741,426.25,2.2451,2600,819.25,487.2,3.1715,850.0,2580.0,840.0,939,913.8,922.6,917.5,39.47,120.0,140.0,,,,,1010.0
2013-11-05,41.15,392.8,75,75,1259.25,,105.33,93.37,2.8641,425.0,2.282,,,485.2,3.1715,,,845.0,941,924.8,940.3,920.0,37.46,120.0,140.0,,,,,
2013-11-06,41.14,396.8,74,74,1263.0,,105.24,94.8,2.8696,421.25,2.2845,2560,804.75,482.2,3.1775,845.0,2565.0,830.0,940,924.6,940.1,912.5,37.31,120.0,140.0,885,1010.0,1005,,1005.0
2013-11-07,40.74,403.8,74,74,1278.75,,103.46,94.2,2.8392,420.5,2.305,2545,799.25,481.6,3.183,842.5,2545.0,830.0,932,915.8,931.2,905.0,35.16,120.0,140.0,,,,,1025.0
2013-11-08,40.24,422.3,72,72,1306.0,,105.12,94.6,2.8719,426.75,2.3135,2509,789.0,488.1,3.1775,832.5,2515.0,815.0,920,904.8,920.2,900.0,37.36,120.0,140.0,870,996.0,1000,,1035.0
2013-11-11,40.42,422.1,80,80,1308.0,,106.4,95.14,2.8913,434.75,2.33,2532,791.0,,3.195,835.0,2522.5,820.0,921,904.8,920.2,907.5,39.41,120.0,140.0,870,998.0,1000,,1050.0
2013-11-12,40.75,427.7,80,80,1319.25,,105.81,93.04,2.8532,432.25,2.333,2589,806.5,490.8,3.21,850.0,2565.0,837.5,935,916.0,931.5,920.0,38.39,120.0,140.0,,,,,1175.0
